Recipe_id,Region,Sub_region,Continent
7541,Mexican,Mexican,Latin American
7542,Mexican,Mexican,Latin American
7543,Mexican,Mexican,Latin American
7544,Mexican,Mexican,Latin American
7545,Mexican,Mexican,Latin American
7546,Mexican,Mexican,Latin American
7547,Mexican,Mexican,Latin American
7548,Mexican,Mexican,Latin American
7549,Mexican,Mexican,Latin American
7550,Mexican,Mexican,Latin American
7551,Mexican,Mexican,Latin American
7552,Mexican,Mexican,Latin American
7553,Mexican,Mexican,Latin American
7554,Mexican,Mexican,Latin American
7555,Mexican,Mexican,Latin American
7556,Mexican,Mexican,Latin American
7557,Mexican,Mexican,Latin American
7558,Mexican,Mexican,Latin American
7559,Mexican,Mexican,Latin American
7560,Mexican,Mexican,Latin American
7561,Mexican,Mexican,Latin American
7562,Mexican,Mexican,Latin American
7563,Mexican,Mexican,Latin American
7564,Mexican,Mexican,Latin American
7565,Mexican,Mexican,Latin American
7566,Mexican,Mexican,Latin American
7567,Mexican,Mexican,Latin American
7568,Mexican,Mexican,Latin American
7569,Mexican,Mexican,Latin American
7570,Mexican,Mexican,Latin American
7571,Mexican,Mexican,Latin American
7572,Mexican,Mexican,Latin American
7573,Mexican,Mexican,Latin American
7574,Mexican,Mexican,Latin American
7575,Mexican,Mexican,Latin American
7576,Mexican,Mexican,Latin American
7577,Mexican,Mexican,Latin American
7578,Mexican,Mexican,Latin American
7579,Mexican,Mexican,Latin American
7580,Mexican,Mexican,Latin American
7581,Mexican,Mexican,Latin American
7582,Mexican,Mexican,Latin American
7583,Mexican,Mexican,Latin American
7584,Mexican,Mexican,Latin American
7585,Mexican,Mexican,Latin American
7586,Mexican,Mexican,Latin American
7587,Mexican,Mexican,Latin American
7588,Mexican,Mexican,Latin American
7589,Mexican,Mexican,Latin American
7590,Mexican,Mexican,Latin American
7591,Mexican,Mexican,Latin American
7592,Mexican,Mexican,Latin American
7593,Mexican,Mexican,Latin American
7594,Mexican,Mexican,Latin American
7595,Mexican,Mexican,Latin American
7596,Mexican,Mexican,Latin American
7597,Mexican,Mexican,Latin American
7598,Mexican,Mexican,Latin American
7599,Mexican,Mexican,Latin American
7600,Mexican,Mexican,Latin American
7601,Mexican,Mexican,Latin American
7602,Mexican,Mexican,Latin American
7603,Mexican,Mexican,Latin American
7604,Mexican,Mexican,Latin American
7605,Mexican,Mexican,Latin American
7606,Mexican,Mexican,Latin American
7607,Mexican,Mexican,Latin American
7608,Mexican,Mexican,Latin American
7609,Mexican,Mexican,Latin American
7610,Mexican,Mexican,Latin American
7611,Mexican,Mexican,Latin American
7612,Mexican,Mexican,Latin American
7613,Mexican,Mexican,Latin American
7614,Mexican,Mexican,Latin American
7615,Mexican,Mexican,Latin American
7616,Mexican,Mexican,Latin American
7617,Mexican,Mexican,Latin American
7618,Mexican,Mexican,Latin American
7619,Mexican,Mexican,Latin American
7620,Mexican,Mexican,Latin American
7621,Mexican,Mexican,Latin American
7622,Mexican,Mexican,Latin American
7623,Mexican,Mexican,Latin American
7624,Mexican,Mexican,Latin American
7625,Mexican,Mexican,Latin American
7626,Mexican,Mexican,Latin American
7627,Mexican,Mexican,Latin American
7628,Mexican,Mexican,Latin American
7629,Mexican,Mexican,Latin American
7630,Mexican,Mexican,Latin American
7631,Mexican,Mexican,Latin American
7632,Mexican,Mexican,Latin American
7633,Mexican,Mexican,Latin American
7634,Mexican,Mexican,Latin American
7635,Mexican,Mexican,Latin American
7636,Mexican,Mexican,Latin American
7637,Mexican,Mexican,Latin American
7638,Mexican,Mexican,Latin American
7639,Mexican,Mexican,Latin American
7640,Mexican,Mexican,Latin American
7641,Mexican,Mexican,Latin American
7642,Mexican,Mexican,Latin American
7643,Mexican,Mexican,Latin American
7644,Mexican,Mexican,Latin American
7645,Mexican,Mexican,Latin American
7646,Mexican,Mexican,Latin American
7647,Mexican,Mexican,Latin American
7648,Mexican,Mexican,Latin American
7649,Mexican,Mexican,Latin American
7650,Mexican,Mexican,Latin American
7651,Mexican,Mexican,Latin American
7652,Mexican,Mexican,Latin American
7653,Mexican,Mexican,Latin American
7654,Mexican,Mexican,Latin American
7655,Mexican,Mexican,Latin American
7656,Mexican,Mexican,Latin American
7657,Mexican,Mexican,Latin American
7658,Mexican,Mexican,Latin American
7659,Mexican,Mexican,Latin American
7660,Mexican,Mexican,Latin American
7661,Mexican,Mexican,Latin American
7662,Mexican,Mexican,Latin American
7663,Mexican,Mexican,Latin American
7664,Mexican,Mexican,Latin American
7665,Mexican,Mexican,Latin American
7666,Mexican,Mexican,Latin American
7667,Mexican,Mexican,Latin American
7668,Mexican,Mexican,Latin American
7669,Mexican,Mexican,Latin American
7670,Mexican,Mexican,Latin American
7671,Mexican,Mexican,Latin American
7672,Mexican,Mexican,Latin American
7673,Mexican,Mexican,Latin American
7674,Mexican,Mexican,Latin American
7675,Mexican,Mexican,Latin American
7676,Mexican,Mexican,Latin American
7677,Mexican,Mexican,Latin American
7678,Mexican,Mexican,Latin American
7679,Mexican,Mexican,Latin American
7680,Mexican,Mexican,Latin American
7681,Mexican,Mexican,Latin American
7682,Mexican,Mexican,Latin American
7683,Mexican,Mexican,Latin American
7684,Mexican,Mexican,Latin American
7685,Mexican,Mexican,Latin American
7686,Mexican,Mexican,Latin American
7687,Mexican,Mexican,Latin American
7688,Mexican,Mexican,Latin American
7689,Mexican,Mexican,Latin American
7690,Mexican,Mexican,Latin American
7691,Mexican,Mexican,Latin American
7692,Mexican,Mexican,Latin American
7693,Mexican,Mexican,Latin American
7694,Mexican,Mexican,Latin American
7695,Mexican,Mexican,Latin American
7696,Mexican,Mexican,Latin American
7697,Mexican,Mexican,Latin American
7698,Mexican,Mexican,Latin American
7699,Mexican,Mexican,Latin American
7700,Mexican,Mexican,Latin American
7701,Mexican,Mexican,Latin American
7702,Mexican,Mexican,Latin American
7703,Mexican,Mexican,Latin American
7704,Mexican,Mexican,Latin American
7705,Mexican,Mexican,Latin American
7706,Mexican,Mexican,Latin American
7707,Mexican,Mexican,Latin American
7708,Mexican,Mexican,Latin American
7709,Mexican,Mexican,Latin American
7710,Mexican,Mexican,Latin American
7711,Mexican,Mexican,Latin American
7712,Mexican,Mexican,Latin American
7713,Mexican,Mexican,Latin American
7714,Mexican,Mexican,Latin American
7715,Mexican,Mexican,Latin American
7716,Mexican,Mexican,Latin American
7717,Mexican,Mexican,Latin American
7718,Mexican,Mexican,Latin American
7719,Mexican,Mexican,Latin American
7720,Mexican,Mexican,Latin American
7721,Mexican,Mexican,Latin American
7722,Mexican,Mexican,Latin American
7723,Mexican,Mexican,Latin American
7724,Mexican,Mexican,Latin American
7725,Mexican,Mexican,Latin American
7726,Mexican,Mexican,Latin American
7727,Mexican,Mexican,Latin American
7728,Mexican,Mexican,Latin American
7729,Mexican,Mexican,Latin American
7730,Mexican,Mexican,Latin American
7731,Mexican,Mexican,Latin American
7732,Mexican,Mexican,Latin American
7733,Mexican,Mexican,Latin American
7734,Mexican,Mexican,Latin American
7735,Mexican,Mexican,Latin American
7736,Mexican,Mexican,Latin American
7737,Mexican,Mexican,Latin American
7738,Mexican,Mexican,Latin American
7739,Mexican,Mexican,Latin American
7740,Mexican,Mexican,Latin American
7741,Mexican,Mexican,Latin American
7742,Mexican,Mexican,Latin American
7743,Mexican,Mexican,Latin American
7744,Mexican,Mexican,Latin American
7745,Mexican,Mexican,Latin American
7746,Mexican,Mexican,Latin American
7747,Mexican,Mexican,Latin American
7748,Mexican,Mexican,Latin American
7749,Mexican,Mexican,Latin American
7750,Mexican,Mexican,Latin American
7751,Mexican,Mexican,Latin American
7752,Mexican,Mexican,Latin American
7753,Mexican,Mexican,Latin American
7754,Mexican,Mexican,Latin American
7755,Mexican,Mexican,Latin American
7756,Mexican,Mexican,Latin American
7757,Mexican,Mexican,Latin American
7758,Mexican,Mexican,Latin American
7759,Mexican,Mexican,Latin American
7760,Mexican,Mexican,Latin American
7761,Mexican,Mexican,Latin American
7762,Mexican,Mexican,Latin American
7763,Mexican,Mexican,Latin American
7764,Mexican,Mexican,Latin American
7765,Mexican,Mexican,Latin American
7766,Mexican,Mexican,Latin American
7767,Mexican,Mexican,Latin American
7768,Mexican,Mexican,Latin American
7769,Mexican,Mexican,Latin American
7770,Mexican,Mexican,Latin American
7771,Mexican,Mexican,Latin American
7772,Mexican,Mexican,Latin American
7773,Mexican,Mexican,Latin American
7774,Mexican,Mexican,Latin American
7775,Mexican,Mexican,Latin American
7776,Mexican,Mexican,Latin American
7777,Mexican,Mexican,Latin American
7778,Mexican,Mexican,Latin American
7779,Mexican,Mexican,Latin American
7780,Mexican,Mexican,Latin American
7781,Mexican,Mexican,Latin American
7782,Mexican,Mexican,Latin American
7783,Mexican,Mexican,Latin American
7784,Mexican,Mexican,Latin American
7785,Mexican,Mexican,Latin American
7786,Mexican,Mexican,Latin American
7787,Mexican,Mexican,Latin American
7788,Mexican,Mexican,Latin American
7789,Mexican,Mexican,Latin American
7790,Mexican,Mexican,Latin American
7791,Mexican,Mexican,Latin American
7792,Mexican,Mexican,Latin American
7793,Mexican,Mexican,Latin American
7794,Mexican,Mexican,Latin American
7795,Mexican,Mexican,Latin American
7796,Mexican,Mexican,Latin American
7797,Mexican,Mexican,Latin American
7798,Mexican,Mexican,Latin American
7799,Mexican,Mexican,Latin American
7800,Mexican,Mexican,Latin American
7801,Mexican,Mexican,Latin American
7802,Mexican,Mexican,Latin American
7803,Mexican,Mexican,Latin American
7804,Mexican,Mexican,Latin American
7805,Mexican,Mexican,Latin American
7806,Mexican,Mexican,Latin American
7807,Mexican,Mexican,Latin American
7808,Mexican,Mexican,Latin American
7809,Mexican,Mexican,Latin American
7810,Mexican,Mexican,Latin American
7811,Mexican,Mexican,Latin American
7812,Mexican,Mexican,Latin American
7813,Mexican,Mexican,Latin American
7814,Mexican,Mexican,Latin American
7815,Mexican,Mexican,Latin American
7816,Mexican,Mexican,Latin American
7817,Mexican,Mexican,Latin American
7818,Mexican,Mexican,Latin American
7819,Mexican,Mexican,Latin American
7820,Mexican,Mexican,Latin American
7821,Mexican,Mexican,Latin American
7822,Mexican,Mexican,Latin American
7823,Mexican,Mexican,Latin American
7824,Mexican,Mexican,Latin American
7825,Mexican,Mexican,Latin American
7826,Mexican,Mexican,Latin American
7827,Mexican,Mexican,Latin American
7828,Mexican,Mexican,Latin American
7829,Mexican,Mexican,Latin American
7830,Mexican,Mexican,Latin American
7831,Mexican,Mexican,Latin American
7832,Mexican,Mexican,Latin American
7833,Mexican,Mexican,Latin American
7834,Mexican,Mexican,Latin American
7835,Mexican,Mexican,Latin American
7836,Mexican,Mexican,Latin American
7837,Mexican,Mexican,Latin American
7838,Mexican,Mexican,Latin American
7839,Mexican,Mexican,Latin American
7840,Mexican,Mexican,Latin American
7841,Mexican,Mexican,Latin American
7842,Mexican,Mexican,Latin American
7843,Mexican,Mexican,Latin American
7844,Mexican,Mexican,Latin American
7845,Mexican,Mexican,Latin American
7846,Mexican,Mexican,Latin American
7847,Mexican,Mexican,Latin American
7848,Mexican,Mexican,Latin American
7849,Mexican,Mexican,Latin American
7850,Mexican,Mexican,Latin American
7851,Mexican,Mexican,Latin American
7852,Mexican,Mexican,Latin American
7853,Mexican,Mexican,Latin American
7854,Mexican,Mexican,Latin American
7855,Mexican,Mexican,Latin American
7856,Mexican,Mexican,Latin American
7857,Mexican,Mexican,Latin American
7858,Mexican,Mexican,Latin American
7859,Mexican,Mexican,Latin American
7860,Mexican,Mexican,Latin American
7861,Mexican,Mexican,Latin American
7862,Mexican,Mexican,Latin American
7863,Mexican,Mexican,Latin American
7864,Mexican,Mexican,Latin American
7865,Mexican,Mexican,Latin American
7866,Mexican,Mexican,Latin American
7867,Mexican,Mexican,Latin American
7868,Mexican,Mexican,Latin American
7869,Mexican,Mexican,Latin American
7870,Mexican,Mexican,Latin American
7871,Mexican,Mexican,Latin American
7872,Mexican,Mexican,Latin American
7873,Mexican,Mexican,Latin American
7874,Mexican,Mexican,Latin American
7875,Mexican,Mexican,Latin American
7876,Mexican,Mexican,Latin American
7877,Mexican,Mexican,Latin American
7878,Mexican,Mexican,Latin American
7879,Mexican,Mexican,Latin American
7880,Mexican,Mexican,Latin American
7881,Mexican,Mexican,Latin American
7882,Mexican,Mexican,Latin American
7883,Mexican,Mexican,Latin American
7884,Mexican,Mexican,Latin American
7885,Mexican,Mexican,Latin American
7886,Mexican,Mexican,Latin American
7887,Mexican,Mexican,Latin American
7888,Mexican,Mexican,Latin American
7890,Mexican,Mexican,Latin American
7891,Mexican,Mexican,Latin American
7892,Mexican,Mexican,Latin American
7893,Mexican,Mexican,Latin American
7894,Mexican,Mexican,Latin American
7895,Mexican,Mexican,Latin American
7896,Mexican,Mexican,Latin American
7897,Mexican,Mexican,Latin American
7898,Mexican,Mexican,Latin American
7899,Mexican,Mexican,Latin American
7900,Mexican,Mexican,Latin American
7901,Mexican,Mexican,Latin American
7902,Mexican,Mexican,Latin American
7903,Mexican,Mexican,Latin American
7904,Mexican,Mexican,Latin American
7905,Mexican,Mexican,Latin American
7906,Mexican,Mexican,Latin American
7907,Mexican,Mexican,Latin American
7908,Mexican,Mexican,Latin American
7909,Mexican,Mexican,Latin American
7910,Mexican,Mexican,Latin American
7911,Mexican,Mexican,Latin American
7912,Mexican,Mexican,Latin American
7913,Mexican,Mexican,Latin American
7914,Mexican,Mexican,Latin American
7915,Mexican,Mexican,Latin American
7916,Mexican,Mexican,Latin American
7917,Mexican,Mexican,Latin American
7918,Mexican,Mexican,Latin American
7919,Mexican,Mexican,Latin American
7920,Mexican,Mexican,Latin American
7921,Mexican,Mexican,Latin American
7922,Mexican,Mexican,Latin American
7923,Mexican,Mexican,Latin American
7924,Mexican,Mexican,Latin American
7925,Mexican,Mexican,Latin American
7926,Mexican,Mexican,Latin American
7927,Mexican,Mexican,Latin American
7928,Mexican,Mexican,Latin American
7929,Mexican,Mexican,Latin American
7930,Mexican,Mexican,Latin American
7931,Mexican,Mexican,Latin American
7932,Mexican,Mexican,Latin American
7933,Mexican,Mexican,Latin American
7934,Mexican,Mexican,Latin American
7935,Mexican,Mexican,Latin American
7936,Mexican,Mexican,Latin American
7937,Mexican,Mexican,Latin American
7938,Mexican,Mexican,Latin American
7939,Mexican,Mexican,Latin American
7940,Mexican,Mexican,Latin American
7941,Mexican,Mexican,Latin American
7942,Mexican,Mexican,Latin American
7943,Mexican,Mexican,Latin American
7944,Mexican,Mexican,Latin American
7945,Mexican,Mexican,Latin American
7946,Mexican,Mexican,Latin American
7947,Mexican,Mexican,Latin American
7948,Mexican,Mexican,Latin American
7949,Mexican,Mexican,Latin American
7950,Mexican,Mexican,Latin American
7951,Mexican,Mexican,Latin American
7952,Mexican,Mexican,Latin American
7953,Mexican,Mexican,Latin American
7954,Mexican,Mexican,Latin American
7955,Mexican,Mexican,Latin American
7956,Mexican,Mexican,Latin American
7957,Mexican,Mexican,Latin American
7958,Mexican,Mexican,Latin American
7959,Mexican,Mexican,Latin American
7960,Mexican,Mexican,Latin American
7961,Mexican,Mexican,Latin American
7962,Mexican,Mexican,Latin American
7963,Mexican,Mexican,Latin American
7964,Mexican,Mexican,Latin American
7965,Mexican,Mexican,Latin American
7966,Mexican,Mexican,Latin American
7967,Mexican,Mexican,Latin American
7968,Mexican,Mexican,Latin American
7969,Mexican,Mexican,Latin American
7970,Mexican,Mexican,Latin American
7971,Mexican,Mexican,Latin American
7972,Mexican,Mexican,Latin American
7973,Mexican,Mexican,Latin American
7974,Mexican,Mexican,Latin American
7975,Mexican,Mexican,Latin American
7976,Mexican,Mexican,Latin American
7977,Mexican,Mexican,Latin American
7978,Mexican,Mexican,Latin American
7979,Mexican,Mexican,Latin American
8291,South American,Argentine,Latin American
8292,South American,Argentine,Latin American
8293,South American,Argentine,Latin American
8294,South American,Argentine,Latin American
8295,South American,Argentine,Latin American
8296,South American,Argentine,Latin American
8297,South American,Argentine,Latin American
8298,South American,Argentine,Latin American
8299,South American,Argentine,Latin American
8300,South American,Argentine,Latin American
8301,South American,Argentine,Latin American
8302,South American,Argentine,Latin American
8303,South American,Argentine,Latin American
8304,South American,Argentine,Latin American
8305,South American,Argentine,Latin American
8306,South American,Argentine,Latin American
8307,South American,Argentine,Latin American
8308,South American,Argentine,Latin American
8309,South American,Argentine,Latin American
8310,South American,Argentine,Latin American
8311,South American,Argentine,Latin American
8312,South American,Brazilian,Latin American
8313,South American,Brazilian,Latin American
8314,South American,Brazilian,Latin American
8315,South American,Brazilian,Latin American
8316,South American,Brazilian,Latin American
8317,South American,Brazilian,Latin American
8318,South American,Brazilian,Latin American
8319,South American,Brazilian,Latin American
